Embedding,Question_type,Best@5,MRR@10,nDCG@10,Hit@5,Recall@10,num_chunks_retrieved_raw,num_chunks_retrieved_dedup,dedup_ratio
bge-large-en-v1.5,T1,0.0,0.0,0.3798950311598296,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.31958277119025663,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.2,0.4316575456975214,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.8224536529943397,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.15979138559512832,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.12663167705327652,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.1,0.24439469444074882,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.25,0.5271776138600165,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.3333333333333333,0.6267676765974214,1.0,1.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.25,0.6061802502558336,1.0,1.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.3333333333333333,0.5335231107125386,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.25,0.5340761240466999,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.8876894230633028,1.0,1.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.125,0.5224543146320741,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.6163243680049356,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.6580024474765915,1.0,1.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.2,0.5914489312926497,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.3333333333333333,0.7103191958040087,1.0,1.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.42865736082298983,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.09021422696383823,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.14285714285714285,0.16884223607103535,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.16666666666666666,0.18042845392767645,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.07989569279756416,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.1,0.146419054934993,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.1111111111111111,0.15247973277708202,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.779137692718218,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.3333333333333333,0.5065267082131061,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.41089399960956724,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.7642937333139903,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.8733683229467235,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.9020243604942442,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.16666666666666666,0.3874786830661655,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.4130547397016814,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.14285714285714285,0.16884223607103535,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.31958277119025663,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.125,0.15979138559512832,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.08442111803551768,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.41089399960956724,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.25,0.21814917926546643,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.5728461252968097,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.6045023477188619,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.31958277119025663,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.7642937333139903,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.1934957076682509,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.3708441806839225,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.4462144482435331,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.21684590401711473,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.1,0.40053025362685396,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.6045023477188619,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.6819207149295429,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.5728461252968097,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.4937982770845535,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.26808555926715816,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.25,0.38246599009854826,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.3333333333333333,0.5065267082131061,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.6947165746827002,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.4063685743716137,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.3264728815740496,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.08442111803551768,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.15979138559512832,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.26886597522786154,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.16666666666666666,0.18042845392767645,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.1111111111111111,0.15247973277708202,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.2,0.19595127901151166,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.125,0.25000561255896653,0.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.7753926834409677,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.16666666666666666,0.5135875008317936,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.25,0.3882590990268688,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.12663167705327652,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.2,0.609006018713193,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.8831639978253493,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.8733683229467235,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.7746122674802643,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.7425579601967754,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.7798963544352987,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.8402086144048716,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.09021422696383823,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.2967415968146789,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.4130547397016814,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.3798950311598296,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.35123899361230887,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.3333333333333333,0.4603135832450421,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.799612478618762,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.3333333333333333,0.7000006616377346,1.0,1.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.9286105441470722,1.0,1.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.9020243604942442,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.5258743386116648,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.8701105813991369,1.0,1.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.9922385874580825,1.0,1.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.9922385874580825,1.0,1.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.8987666189466577,1.0,1.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.9864454785297619,1.0,1.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.2,0.19595127901151166,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.1,0.2554936445677262,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.16666666666666666,0.18042845392767645,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.16666666666666666,0.18042845392767645,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.2,0.4492146331180647,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.16666666666666666,0.18042845392767645,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.19928881659657144,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.25,0.21814917926546643,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.31958277119025663,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.08442111803551768,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.7233726122302209,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.3927922986577531,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.680742214107403,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.1111111111111111,0.15247973277708202,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.3333333333333333,0.5065267082131061,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.23968707839269246,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.25,0.21814917926546643,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.700022415881357,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.8184728412876568,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.25,0.6882584373891343,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.7896920293139245,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.3333333333333333,0.7753926834409677,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.4130547397016814,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.16666666666666666,0.18042845392767645,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.1,0.146419054934993,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.31958277119025663,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.16666666666666666,0.2895030435604096,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.45287715600078404,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.1,0.146419054934993,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.31958277119025663,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.2,0.3894469866797625,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.14285714285714285,0.16884223607103535,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.125,0.15979138559512832,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.1111111111111111,0.4057430868836351,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.1111111111111111,0.27911140983035854,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.1,0.146419054934993,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0732095274674965,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.14285714285714285,0.26681787557679115,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.18897028243029734,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.16666666666666666,0.18042845392767645,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.2,0.19595127901151166,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.20705022913848906,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.7233726122302209,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.16666666666666666,0.18042845392767645,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.07989569279756416,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.23387051189155517,0.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.09797563950575583,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.14285714285714285,0.33529632942341464,0.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.2,0.26916080647900814,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.12663167705327652,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.16666666666666666,0.3628252114689499,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.125,0.25000561255896653,0.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.25,0.21814917926546643,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.09021422696383823,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.7642937333139903,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.16666666666666666,0.27840409343343225,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.07989569279756416,0.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5909478262486239,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.23570626668600975,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.7565323207720728,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.6708217648025655,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5909478262486239,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.1111111111111111,0.2256892602445785,0.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.8545079602778286,1.0,0.8,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.6572672433323274,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.7753926834409677,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.25,0.5476523997605606,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,1.0,0.7063679127338791,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.5,0.4942181161896125,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,1.0,0.3333333333333333,0.5967409351769444,1.0,0.6,25,25,1.0
bge-large-en-v1.5,T1,0.0,0.1111111111111111,0.27911140983035854,1.0,0.4,25,25,1.0
